review_text,F,BR,AU,FI,IR,A,L,LF,MN,O,PE,SC,SE,US,PO
Map Nya sering ngaco. Aku dimana pin nya dimana.. payah,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
service charge not affordable. price is increase. worse ever apps!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"great service, friendly delivery riders, and low delivery fee.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great app! Very helful indeed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good apps,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
easy to use,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"We use the grab food app a lot, pretty good, be nice if food stores could be sorted by distance ...",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
terbaik,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thanks to Grab for Great Service and always improving service options,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gd app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I like the new UI, and the search has improved vastly, but now I can't add or view credit cards. The option has vanished. Profile only shows past trips and inbox, name mobile and email. What happened to cc payment?",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Very fast solution,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Keep repeating sign in. Cannot sign in keep sending me code but never proceed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Promo jarang update,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellente,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Akun di suspend cuma karna naek grab car sambil bawa akuarium,terus di telpon cs karna ngerusak mobil nya tanpa bukti padahal udah jelas akuarium nya aja di bungkus kardus dan di lakban full,hadeh kecewa padahal udah make grab bertahun""... Yaudah ganti pake aplikasi sebelah aja",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't use Grab for transport for now. Absolutely no booking of rides. The button is greyed out.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wala yung ibang fast food like jollibee and chowking,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
great navigation despite traffic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Push notifications for promotions cannot be turned off.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good service,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
excellent app...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"bikin app yg bnr ngapa, BUG SEMUA ASW",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Very bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Can you update your rewards flow? You have a use now button but the promo is not applied when the transaction is made and has to be manually entered again. So misleading and not at all intuitive.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Chat feature, dont need message or text",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data saya kok bisa di akses sama orang lain.. ini pasti kerjaan orang kantor grab/ gojek,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Easy use,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Still checking if it's better than other online payment, but i hope that you could have also a ATM card to use for cash out and also hoping that you could have some available rider food delivery here i Magalang, Pampanga, Philippines.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why I book a driver... The driver is too Far..?? Why Grab..?? Even though I want to go close... Fix This Thing...!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Order GrabCar Bareng, udh nunggu stgh jam lebih, tb2 dicancel sama drivernya.. INGIN KU BERKATA KASAR 😠",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Iluvgrab,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mantap,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"grab giving so much promotion, and affordable price. it makes my life easier and saver. thank you!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
not suitable for old phone@ mobile,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Expansive cost of track more than the others in my country Myanmar.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
More promo more love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GOOD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
helps a lot in my travels.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Easy too useeeee,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Help a lot. Thank you,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good services and friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Verry good transport,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ux is so good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very reliable at maasahan...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
added 2 of my credit card but couldn't even select it,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Map kalian tuh ga update,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"It couldn't pick you up at exactly where you wish it to be. Had to walk to the nearest ""accepted"" pick up point. App interface was humus",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Hope can star the promotion code, so no need find everytime.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mantap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mantap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The maps are wrong. You end up in the wrong place sometimes.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The price increases day by day. It use to be the cheapest but currently it's not.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
when you need ride drivers dont accept the location will avoid to pickup. waiting over 20mins is a suck. get the drivers fixed.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Samsung give a good experience,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This used to be working well but lately the app itself is not working. And oh! Most of the drivers always cancels after waiting for a long time.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
good service,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ini untuk fungsi grabpay bagaimana ya? Saya mau memakai feature ini tidak bisa yang konon katanya powered by ovo. Tolong diperbaiki untuk feature ini. Terimakasih Tidak bisa top up grabpay dan tidak bisa memilih feature grabpay.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 star !,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good to have Grab...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Worked well six months ago, and works pretty flawlessly in Malaysia, however here in Thailand recently the app has become polluted with pop-ups. They block the booking screen, they block the confirmation screen, and when I'm under way they block the in-transit screen. It's extremely frustrating, and poor marketing to bombard a current customer with advertising. I'm waiting for the day when a rival to grab arrives in Thailand and they can't abuse their monopoly.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The one time passcode was sent but I didn't receive it.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Convenient and prompt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Drivers are so respectful and helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice apps with many benefits,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wrong timing informed. Waited way too long for the car to come while he's dropping someone,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Like it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cool app!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Guddd banget,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Hati2 kalo subscribe, nipu abis. Paket subscribe food berubah aturan seenak jidat and merugikan customer. Padahal subscription auto renew. Harusnya customer dikasih early notice sblm auto renew jalan. This company makin jago nipunya.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Expensive like hell. Uber is waaaay cheaper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Stupid in detecting location. Absolutely f**ked up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kenapa apps tak boleh bukak lepas update... Dah 2-3 hari dah, sakit hati...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fast transport and deliver,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good aplikasi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice service..good job,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love to use grab everyday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"So much inconvenience in your latest update. All of my registered grabpay cards were gone. I dont what you guys are thinking, maybe you should try to have some reading para magkalaman utak nyo",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"We use it to get transport service, not for others. I could not find the icon for car booking in a few time tryies",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
👍🏻,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
help ful app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Easy to use, fast, and provides fantastic service!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
✔️Satisfied customer ✔️User-friendly app ✔️accurate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its gettn worse...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aplikasinnya keren banget promonya banyak makasi grab 😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
All I need in one app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"semakin banyak driver yg makin buruk attitudenya, khususnya bike, jalan seenaknya ga memperhitungkan keselamatan penumpang",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i love this apps,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cannot create account bc grab won't send code to my phone even though my number and region code is correct,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dear admin Tolong jelaskan Kenapa sekarang ini saat pesen grabfood, grab driver nya juga mempunyai orderan yg lain yg harus diantarkan? (Apakah ini kebijakan dari grab, memberikan 2-3 order dari pemesan yg berbeda secara bersamaan) Tolong jelaskan",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wonderfull,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
So helpful.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Beautifull,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
App kept crashing today please investigate thank u,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Power dah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
More improved ..,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"RM50 min topup, unable to track location precisely. What else? I'll keep this update",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grab is a really good experience in term of user interface. I prefer to have option to see what the car look like, if it's too long description. As example, when the car name is long that I cannot see the color of the car. I also dislike the fact that I cannot put special characters when upgrade wallet, and probably failed my verification Coz my Mykad full name include special characters.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Best app ever!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sangat membantu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Most of drivers are polite and know the routes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ever since the latest update, I'm having difficulty adding payment options while booking a cab even if my account's been verified. I tried to uninstall and install again this app but the installing is not pushing through. I already sent an email but still no reply from their end.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tài xế thái độ kém, báo lên tổng đài từ chối xử lí dù có mã chuyến và biển số xe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stupid app wont let me pin a location that I've been using in a year now. Pin location is fuxking bug,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Where is the TAXI option?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Subscription tidak masuk akal perubahannya. Apalagi food package 75 (disc 30 hanya bisa dipakai apabila min pembelian 50rb). Dan yg paling MENGECEWAKAN adalah ketika ada challenge, 8000point challenge saya sudah 93% tinggal 2x order food namun telah berakhir tiba-tiba meskipun masih tinggal 1 hari tersisa. Tertulis berakhir 10 Februari namun 9 Februari telah diberakhirkan !",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ITS AN IDIOT APPS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app so far. It just too many updates,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Crab cannot login,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kasih fitur tips dong untuk grabfood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nice app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Oke,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fast delivery..solid mga riders d2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"every time I open the shops selection on the food category, it appeared blank and i have to close the app multiple times!! even the app has updated still got problem. Please fix this! I don't want this problem add to my stress! 😡😌",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gud,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Grab drivers are hard to find in certain areas of the city, even though you would see on the search tool that there are some available nearby...",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
👍👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
so helpfull,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good lah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
its useful and comportable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Good!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Well done,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sangat membantu terima kasih. Semoga terus ada diskon dan kemudahan dalam bertransaksi yaaa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I have tried updating it thrice! Each time it reaches 100%. But after, it will revert back to ""Update"" again. Fix this please. Some vouchers say that it can only be used with the app updated, so it has been a bummer. Edit: I reached out via FB, I received no response!!!!!! It's been a week now.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My location changed to Malaysia? Than I location is actually at sg ? I uninstalled and reinstall again even worst can't even recieve sms from grab to verification my account.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Need some improvement on rates and navigation but overall I think its convenient and acceptable.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
very useful. one thing though grab food should also have points when we order.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"It won't work . It hangs all the time so I couldn't use it. I re installed 
twice but I got the same problem . I turned off my phone but got no good 
results. Tsk tsk !",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nice good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Convinient,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very nice app. Helpful. Drivers are nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Memudahkan.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I really support grab cause it is very easy and so far I've ordered food and rides there are no problems 5 star for grab from me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thanks for making my travels easy and convenient..😊😊😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
informative.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"why no more grab hitch & grab share?is annoying,now the apps show can not connect the server when i need it...",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
coba dulu yg ini...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I can't pay it with credit card anymore. I will change my review when 
developer fix this..!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantastic!! One of the best apps out there!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Been using this app A LOT! And I totally love it 💕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Easy and Comfort,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mapnya jelek banget,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Soya,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Super App,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pelayanannya bagus dimana pak supir tidak ugal2an dan sopan santun,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I in love with this app so much😆😆,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"All in all, good, but the prices are not updated.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"A very helpful application, it is very good for international trips.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
unrealiable and unreasoable pricing mechanism. always giving excuse not enough driver. greedy.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pass,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tq vry good..,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Grab drivers are CHOOSY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The worst customer service experience. I'm trying to place an order and left notes. But it wasn't considered and gave the order to someone and made me pissed off. It's a waste of time using this app,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Easy and comfort,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Service yg baik. Setakat ini dapat driver pun good manners. A good service overall🙋‍♀,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saya lbh suka versi yg sebelumnya...captur activity perjalanan lbh simpel..trus gk tau nih yg skrg gk bisa top up dgn driver,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Very good services,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mantap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Subscription quite worth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Reliable,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Okay and easily to use but the price... Omg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Getting to be annoying. After keying in the promotion coOne  it says congrats you are eligible for the promotion. Then you press ""ride now"" and the next screen it says ""sorry this booking is not eligible for the promo""! This has happened to me several times! No point trying to compensate later because you use the promo when you need it and not when it is more convenient or profitable to Grab. When my Grab Credits run out I'll be using less and less of this app.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Males banget mau oesen makan dan driver dari grab. Petanya g bisa d pilih, titiknya main samber lokasi terdekat menurut mapnya. Padahal jauh bnget. Ngeselin.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I just recently subscribe grabcar but i cant see and use any of the coupons. And last week i can only use 10 out of 12 of my grabcar coupons when it's still far from it's expired date. Please fix this,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Every day promo plizzz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
💖,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"only used food and car, works great except would not let me use any of my cards to pay",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Really do me a lot of favour when I really need help in transport... The service is so fast and hope this service can soon cover the whole Malaysia...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
transaction decline due to exceeding top-up..dafuq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Search filter works better than other apps,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Okey:),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OH my!  I just downloaded the grab app.  But I press book now..  And the driver is nearby I can not cancel the booking it was denied.  What will I do.  I plan to book it for tomorrow. But I can't cancel it anymore..  Hahays..  I uninstalled already. Is it effective?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its very helpful .hassle free,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's freaking broken. App terminates upon opening. What's more. Location is usable by app and it tells me my location needs to be turned on. It's already on and has access yet it keeps giving me the location error. What the heck is wrong with your app?!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oke,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fast,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ok bgt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
So far so gooooooooodddd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Super nyaman digunakan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Can't update the app.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Great aplication,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best cab service in Jakarta. Rides booked instantly. Good cars and quality drivers. Ride booked doesn't take much time. More cabs are nearby location.Love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mantab,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pelayanannya baik,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i can't order grabfood,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mantab dan memudahkan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
very good.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
为什么grab update了之后需要selfie face才能call grab??! selfie就算了，还要求动来动去。动来动去又scan不到,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"very helpfull, love this apps",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Trash log in section,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
love the discount,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
No more comment just say thanks for better service... this is awesome way to serve the people of Malaysia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This app was meant to ease our lives, not burden.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"I just have problem with payment method. If u could include direct online banking for payment instead of 6 month duration, it would be great",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
its good to use thx to the creator,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Himah tinggi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
why all my number cant enter after update,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
This Grab service is so good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
best one,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Improve your selecrion of location, so complicated now. Make it simple imagine matured people trying to to use. Apps no need to be so faciful, just sinmple and workable. Very frustratef most timr",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"It is really helpful but the so called compensation fee is irrelevant it's not always my fault when I'll have to cancel 5 minutes after booking, sometimes drivers asked me to",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
